Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-06-18 20:34,,Vs Cinci,118,O,9,7,Offense,Throwaway,Von,Anonymous,,,Johnson,Geoff,Zeman,Furse,Pardo,Champe,Von,,,,,,,,,,,,,,,,,,,,,,1994
2016-06-18 20:34,,Vs Cinci,118,O,9,7,Defense,Goal,,,Anonymous,,Johnson,Geoff,Zeman,Furse,Pardo,Champe,Von,,,,,,,,,,,,,,,,,,,,,,2101
2016-06-18 20:34,,Vs Cinci,29,O,10,7,Offense,Catch,Yiding,Stogdon,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,2163
2016-06-18 20:34,,Vs Cinci,29,O,10,7,Offense,Catch,Stogdon,Adrian,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,2171
2016-06-18 20:34,,Vs Cinci,29,O,10,7,Offense,Catch,Adrian,Pardo,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,2174
2016-06-18 20:34,,Vs Cinci,29,O,10,7,Offense,Catch,Pardo,Yiding,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,2178
2016-06-18 20:34,,Vs Cinci,29,O,10,7,Offense,Catch,Yiding,Stogdon,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,2182
2016-06-18 20:34,,Vs Cinci,29,O,10,7,Offense,Catch,Stogdon,Miller,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,2186
2016-06-18 20:34,,Vs Cinci,29,O,10,7,Offense,Goal,Miller,Shey,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,2190
2016-06-18 20:34,,Vs Cinci,47,D,11,7,Defense,Pull,,,Sykora,7.433,Williams,Sykora,Woods,Vock,J-Rob,Egan,DW,,,,,,,,,,,,,,,,,,,,,,2246
2016-06-18 20:34,,Vs Cinci,47,D,11,7,Defense,Throwaway,,,Anonymous,,Williams,Sykora,Woods,Vock,J-Rob,Egan,DW,,,,,,,,,,,,,,,,,,,,,,2263
2016-06-18 20:34,,Vs Cinci,47,D,11,7,Offense,Catch,Williams,Egan,,,Williams,Sykora,Woods,Vock,J-Rob,Egan,DW,,,,,,,,,,,,,,,,,,,,,,2280
2016-06-18 20:34,,Vs Cinci,47,D,11,7,Offense,Goal,Egan,Sykora,,,Williams,Sykora,Woods,Vock,J-Rob,Egan,DW,,,,,,,,,,,,,,,,,,,,,,2291
2016-06-18 20:34,,Vs Cinci,32,D,11,8,Defense,Pull,,,Geoff,,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,2354
2016-06-18 20:34,,Vs Cinci,32,D,11,8,Defense,Goal,,,Anonymous,,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,2384
2016-06-18 20:34,,Vs Cinci,113,O,12,8,Offense,Catch,Yiding,Fergus,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,2439
