Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-05-21 15:59,AUDL,Toronto Rush,68,D,8,6,Offense,Catch,Cooper B,Andy C,,,P Mensah,Andy C,Nick B,Cooper B,Luke P,Jordan M,Craig F,,,,,,,,,,,,,,,,,,,,,,1413
2016-05-21 15:59,AUDL,Toronto Rush,68,D,8,6,Offense,Catch,Andy C,Cooper B,,,P Mensah,Andy C,Nick B,Cooper B,Luke P,Jordan M,Craig F,,,,,,,,,,,,,,,,,,,,,,1417
2016-05-21 15:59,AUDL,Toronto Rush,68,D,8,6,Offense,Catch,Cooper B,Luke P,,,P Mensah,Andy C,Nick B,Cooper B,Luke P,Jordan M,Craig F,,,,,,,,,,,,,,,,,,,,,,1421
2016-05-21 15:59,AUDL,Toronto Rush,68,D,8,6,Offense,Goal,Luke P,P Mensah,,,P Mensah,Andy C,Nick B,Cooper B,Luke P,Jordan M,Craig F,,,,,,,,,,,,,,,,,,,,,,1425
2016-05-21 15:59,AUDL,Toronto Rush,75,D,9,6,Defense,PullOb,,,Nick B,,Alec A,Andy C,Nick B,M Hogel,M OBrien,Russ N,Colin F,,,,,,,,,,,,,,,,,,,,,,1486
2016-05-21 15:59,AUDL,Toronto Rush,75,D,9,6,Defense,Throwaway,,,Anonymous,,Alec A,Andy C,Nick B,M Hogel,M OBrien,Russ N,Colin F,,,,,,,,,,,,,,,,,,,,,,1529
2016-05-21 15:59,AUDL,Toronto Rush,75,D,9,6,Offense,Catch,M Hogel,Andy C,,,Alec A,Andy C,Nick B,M Hogel,M OBrien,Russ N,Colin F,,,,,,,,,,,,,,,,,,,,,,1547
2016-05-21 15:59,AUDL,Toronto Rush,75,D,9,6,Offense,Goal,Andy C,Colin F,,,Alec A,Andy C,Nick B,M Hogel,M OBrien,Russ N,Colin F,,,,,,,,,,,,,,,,,,,,,,1559
2016-05-21 15:59,AUDL,Toronto Rush,44,D,9,7,Defense,Pull,,,Craig F,3.066,Alec A,P Mensah,Mike L,Cooper B,Luke P,Jordan M,Craig F,,,,,,,,,,,,,,,,,,,,,,1614
2016-05-21 15:59,AUDL,Toronto Rush,44,D,9,7,Defense,Goal,,,Anonymous,,Alec A,P Mensah,Mike L,Cooper B,Luke P,Jordan M,Craig F,,,,,,,,,,,,,,,,,,,,,,1656
2016-05-21 15:59,AUDL,Toronto Rush,12,O,10,7,Offense,Catch,Kinley G,Kielan W,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1729
